Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1749800343.5558434,0.052490234375,-0.995849609375,0.21044921875,11.961832061068701,-19.977099236641223,75.55725190839695
1749800343.5659082,0.052490234375,-0.99951171875,0.20361328125,-0.8396946564885496,-35.45038167938932,76.01526717557252
1749800343.575912,0.0537109375,-0.997802734375,0.215576171875,-1.1145038167938932,-0.2824427480916031,-1.3206106870229009
1749800343.5859141,0.056640625,-0.996337890625,0.19580078125,-1.2671755725190839,0.19083969465648856,-1.1145038167938932
1749800343.595926,0.053466796875,-0.99560546875,0.211181640625,-1.16793893129771,-0.16030534351145037,-1.0381679389312977
1749800343.6059284,0.05810546875,-1.0009765625,0.21044921875,-1.2366412213740459,0.1297709923664122,-1.1374045801526718
1749800343.6159358,0.054443359375,-0.999267578125,0.209716796875,-1.2671755725190839,0.022900763358778626,-1.0763358778625953
1749800343.6263254,0.055908203125,-0.99951171875,0.21728515625,-1.16793893129771,0.10687022900763359,-1.0610687022900764
1749800343.6359205,0.05517578125,-1.002685546875,0.207275390625,-1.2671755725190839,0.04580152671755725,-1.2290076335877862
1749800343.6459093,0.059814453125,-0.9990234375,0.2080078125,-1.2595419847328244,0.17557251908396945,-1.1145038167938932
1749800343.655908,0.05615234375,-1.002685546875,0.201904296875,-1.1068702290076335,0.022900763358778626,-1.083969465648855
1749800343.6659071,0.05615234375,-0.999267578125,0.21435546875,-1.1603053435114503,0.03816793893129771,-1.015267175572519
1749800343.6759079,0.056640625,-0.995361328125,0.20556640625,-1.1984732824427482,0.1450381679389313,-1.0381679389312977
1749800343.6859112,0.04833984375,-0.999267578125,0.216064453125,-1.183206106870229,1.9465648854961832,-1.1755725190839694
1749800343.6959095,0.050048828125,-0.9970703125,0.2294921875,-1.3358778625954197,1.9465648854961832,-1.0381679389312977
1749800343.705907,0.05712890625,-1.0,0.205078125,-1.5648854961832062,0.16793893129770993,-1.1221374045801527
1749800343.7159104,0.05859375,-0.985107421875,0.216796875,-1.3358778625954197,0.10687022900763359,-1.0381679389312977
1749800343.7259076,0.053466796875,-0.9990234375,0.202880859375,-1.0,0.12213740458015267,-1.0763358778625953
1749800343.7359087,0.050048828125,-0.992431640625,0.22265625,-1.381679389312977,0.030534351145038167,-1.083969465648855
1749800343.745908,0.055908203125,-1.00244140625,0.207275390625,-1.099236641221374,0.09923664122137404,-1.1526717557251909
1749800343.7559195,0.059326171875,-0.99462890625,0.212646484375,-1.3587786259541985,0.12213740458015267,-1.1221374045801527
1749800343.7659066,0.05126953125,-0.995849609375,0.21435546875,-1.0534351145038168,0.061068702290076333,-0.9923664122137404
1749800343.7759082,0.048828125,-1.011474609375,0.20947265625,-1.3740458015267176,0.16030534351145037,-0.9847328244274809
1749800343.7859077,0.0537109375,-0.994140625,0.2158203125,-1.2442748091603053,0.06870229007633588,-0.9618320610687023
1749800343.7959065,0.052001953125,-0.986328125,0.21435546875,-1.4122137404580153,0.16793893129770993,-1.0687022900763359
1749800343.8059065,0.050537109375,-1.0009765625,0.208251953125,-1.3358778625954197,0.19083969465648856,-1.0381679389312977
1749800343.8159077,0.04833984375,-0.998046875,0.208251953125,-1.0687022900763359,0.0916030534351145,-1.2595419847328244
1749800343.8259065,0.05517578125,-1.00341796875,0.218994140625,-1.1908396946564885,1.9465648854961832,-1.0763358778625953
1749800343.8359072,0.057861328125,-1.00732421875,0.214111328125,-1.213740458015267,-0.16030534351145037,-1.1908396946564885
1749800343.8459089,0.046875,-1.00244140625,0.216796875,-1.3282442748091603,0.06870229007633588,-1.0916030534351144
1749800343.8559175,0.04833984375,-0.985107421875,0.2041015625,-1.2061068702290076,0.030534351145038167,-1.1374045801526718
1749800343.8659048,0.05908203125,-1.000732421875,0.21142578125,-1.2213740458015268,1.9389312977099236,-1.0687022900763359
1749800343.875906,0.056640625,-1.010009765625,0.210693359375,-1.0916030534351144,0.09923664122137404,-1.1603053435114503
1749800343.8859036,0.053955078125,-0.996826171875,0.20361328125,-1.297709923664122,1.9465648854961832,-1.1221374045801527
1749800343.895906,0.052490234375,-1.00390625,0.2109375,-1.0610687022900764,0.1984732824427481,-1.0458015267175573
1749800343.9059048,0.052001953125,-0.99853515625,0.21240234375,-1.183206106870229,0.08396946564885496,-1.1068702290076335
1749800343.915923,0.058837890625,-1.00146484375,0.214599609375,-1.3969465648854962,0.1297709923664122,-0.9847328244274809
1749800343.9259045,0.055419921875,-1.001708984375,0.212890625,-1.3740458015267176,-0.12213740458015267,-1.1450381679389312
1749800343.9359066,0.05517578125,-1.0029296875,0.20849609375,-1.015267175572519,0.17557251908396945,-1.0305343511450382
1749800343.945908,0.056640625,-1.01513671875,0.20947265625,-1.1068702290076335,0.1984732824427481,-1.0076335877862594
1749800343.9559064,0.059326171875,-0.994384765625,0.20849609375,-1.3358778625954197,0.015267175572519083,-0.9694656488549618
1749800343.965904,0.052490234375,-0.996826171875,0.214599609375,-1.0687022900763359,0.030534351145038167,-1.0687022900763359
1749800343.975907,0.054931640625,-0.997802734375,0.21826171875,-1.2748091603053435,0.05343511450381679,-1.0534351145038168
1749800343.985905,0.048828125,-0.997314453125,0.2080078125,-1.1221374045801527,0.1450381679389313,-1.0076335877862594
1749800343.9959064,0.058349609375,-1.000244140625,0.214599609375,-1.183206106870229,-0.07633587786259542,-1.0763358778625953
1749800344.0059042,0.053955078125,-0.994140625,0.21435546875,-1.1450381679389312,-0.007633587786259542,-0.8778625954198473
1749800344.0159054,0.057861328125,-1.002197265625,0.218505859375,-1.1526717557251909,0.13740458015267176,-0.9083969465648855
1749800344.0259044,0.054443359375,-1.001953125,0.212646484375,-1.16793893129771,-0.03816793893129771,-1.0
1749800344.0359075,0.061279296875,-1.003173828125,0.208251953125,-1.1755725190839694,0.13740458015267176,-1.0229007633587786
1749800344.045906,0.0556640625,-1.01513671875,0.216796875,-1.465648854961832,1.9312977099236641,-1.1374045801526718
1749800344.0559068,0.053466796875,-0.99853515625,0.203125,-1.2061068702290076,0.07633587786259542,-1.0687022900763359
1749800344.0659027,0.050048828125,-1.0009765625,0.2158203125,-1.3206106870229009,0.022900763358778626,-1.0381679389312977
1749800344.0759056,0.059814453125,-0.9970703125,0.207275390625,-1.2900763358778626,0.22137404580152673,-1.0
1749800344.0859032,0.04052734375,-0.99609375,0.21044921875,-1.1221374045801527,0.022900763358778626,-1.0763358778625953
1749800344.0959063,0.0595703125,-1.004638671875,0.20703125,-1.1755725190839694,0.07633587786259542,-1.16793893129771
1749800344.1059055,0.059814453125,-0.99609375,0.2080078125,-1.3511450381679388,0.03816793893129771,-1.1068702290076335
1749800344.1159058,0.0517578125,-0.985107421875,0.2099609375,-1.1068702290076335,0.183206106870229,-1.0305343511450382
1749800344.125904,0.050048828125,-1.00390625,0.213134765625,-1.0763358778625953,0.15267175572519084,-1.099236641221374
1749800344.1359062,0.050537109375,-0.985107421875,0.2158203125,-1.3435114503816794,0.04580152671755725,-1.083969465648855
1749800344.1459038,0.0537109375,-0.997802734375,0.21826171875,-1.4580152671755726,-0.07633587786259542,-0.916030534351145
1749800344.1559052,0.0517578125,-1.00244140625,0.213134765625,-1.282442748091603,-0.03816793893129771,-1.0381679389312977
1749800344.1659045,0.05615234375,-1.000732421875,0.2138671875,-1.2595419847328244,0.10687022900763359,-0.9083969465648855
1749800344.1759055,0.059326171875,-0.99853515625,0.2109375,-1.297709923664122,-0.08396946564885496,-0.9923664122137404
1749800344.1859055,0.0537109375,-1.000732421875,0.218017578125,-0.9694656488549618,0.06870229007633588,-1.0763358778625953
1749800344.1959019,0.056396484375,-1.01318359375,0.2158203125,-1.1603053435114503,0.15267175572519084,-0.9007633587786259
1749800344.2059045,0.052001953125,-1.00146484375,0.20361328125,-1.1374045801526718,0.12213740458015267,-1.1603053435114503
1749800344.2159054,0.05517578125,-0.988037109375,0.215087890625,-1.297709923664122,1.9465648854961832,-1.1068702290076335
1749800344.225904,0.050048828125,-0.99267578125,0.21435546875,-1.1526717557251909,0.06870229007633588,-0.9923664122137404
1749800344.2359064,0.054443359375,-1.0048828125,0.210693359375,-1.3358778625954197,0.15267175572519084,-1.0687022900763359
1749800344.2459059,0.05029296875,-1.0048828125,0.224609375,-1.2595419847328244,0.030534351145038167,-0.7862595419847328
1749800344.2559056,0.05322265625,-1.005859375,0.211181640625,-1.1221374045801527,0.07633587786259542,-0.9923664122137404
1749800344.265904,0.0576171875,-0.99755859375,0.2138671875,-1.3206106870229009,0.06870229007633588,-1.0381679389312977
1749800344.2759056,0.05322265625,-1.010009765625,0.203125,-1.16793893129771,0.17557251908396945,-1.2442748091603053
1749800344.285904,0.0556640625,-1.01416015625,0.216796875,-1.1145038167938932,0.13740458015267176,-1.0458015267175573
1749800344.2959065,0.053466796875,-1.000244140625,0.21484375,-1.450381679389313,-0.05343511450381679,-1.1068702290076335
1749800344.305907,0.05419921875,-0.9970703125,0.2255859375,-1.251908396946565,0.1450381679389313,-1.0687022900763359
1749800344.315905,0.059814453125,-0.997802734375,0.216796875,-1.2748091603053435,-0.0916030534351145,-0.9618320610687023
1749800344.325904,0.052490234375,-0.99609375,0.21337890625,-1.2442748091603053,0.21374045801526717,-1.0305343511450382
1749800344.3358736,0.05224609375,-0.996337890625,0.2099609375,-1.099236641221374,-1.9312977099236641,-1.1297709923664123
1749800344.345903,0.0556640625,-0.999755859375,0.203857421875,-1.1374045801526718,-0.06870229007633588,-0.8931297709923665
